tweet_id,timestamp,tweet_source,tweet_text,tweet_url,dog_score,out_of,dog_name,favorites,retweet_count,image_link,dog_breed,confidence_percentage,Dog_prediction,dog_type
759793422261743616,2016-07-31 16:50:42+00:00,Twitter for iPhone,"Meet Maggie &amp; Lila. Maggie is the doggo, Lila is the pupper. They are sisters. Both 12/10 would pet at the same time https://t.co/MYwR4DQKll","https://twitter.com/dog_rates/status/759793422261743616/photo/1,https://twitter.com/dog_rates/status/759793422261743616/photo/1",12.0,10.0,Maggie,5875.0,1876.0,https://pbs.twimg.com/media/CotUFZEWcAA2Pku.jpg,Golden Retriever,98.59,True,
759566828574212096,2016-07-31 01:50:18+00:00,Twitter for iPhone,RT @dog_rates: This... is a Tyrannosaurus rex. We only rate dogs. Please only send in dogs. Thank you ...10/10 https://t.co/zxw8d5g94P,"https://twitter.com/dog_rates/status/739544079319588864/photo/1,https://twitter.com/dog_rates/status/739544079319588864/photo/1",10.0,10.0,,,,https://pbs.twimg.com/media/CkNjahBXAAQ2kWo.jpg,Labrador Retriever,96.74,True,
759557299618865152,2016-07-31 01:12:26+00:00,Twitter for iPhone,This is Emma. She can't believe her last guess didn't hit. Convinced ur stacking them on top of each other. 10/10 https://t.co/JRV1dhBYwu,"https://twitter.com/dog_rates/status/759557299618865152/photo/1,https://twitter.com/dog_rates/status/759557299618865152/photo/1,https://twitter.com/dog_rates/status/759557299618865152/photo/1",10.0,10.0,Emma,4626.0,1168.0,https://pbs.twimg.com/media/Cop9VVUXgAAhX9u.jpg,Golden Retriever,76.33,True,
759447681597108224,2016-07-30 17:56:51+00:00,Twitter for iPhone,This is Oakley. He has no idea what happened here. Even offered to help clean it up. 11/10 such a heckin good boy https://t.co/vT3JM8b989,https://twitter.com/dog_rates/status/759447681597108224/photo/1,11.0,10.0,Oakley,8370.0,2421.0,https://pbs.twimg.com/media/CooZok_WEAA7oPw.jpg,Kuvasz,22.31,True,
759197388317847553,2016-07-30 01:22:17+00:00,Twitter for iPhone,This is Luna. She's just heckin precious af I have nothing else to say. 12/10 https://t.co/gQH2mmKIJW,"https://twitter.com/dog_rates/status/759197388317847553/photo/1,https://twitter.com/dog_rates/status/759197388317847553/photo/1,https://twitter.com/dog_rates/status/759197388317847553/photo/1",12.0,10.0,Luna,5996.0,1913.0,https://pbs.twimg.com/media/Cok1_sjXgAU3xpp.jpg,Kuvasz,51.13,True,
759159934323924993,2016-07-29 22:53:27+00:00,Twitter for iPhone,"RT @dog_rates: AT DAWN...
WE RIDE

11/10 https://t.co/QnfO7HEQGA","https://twitter.com/dog_rates/status/670319130621435904/photo/1,https://twitter.com/dog_rates/status/670319130621435904/photo/1",11.0,10.0,,0.0,1135.0,https://pbs.twimg.com/media/CU1zsMSUAAAS0qW.jpg,Irish Terrier,25.49,True,
759099523532779520,2016-07-29 18:53:24+00:00,Twitter for iPhone,Meet Toby. He has a drinking problem. Inflatable marijuana plant in the back is also not a good look. 7/10 cmon Toby https://t.co/Cim4DSj6Oi,https://twitter.com/dog_rates/status/759099523532779520/photo/1,7.0,10.0,Toby,14320.0,4090.0,https://pbs.twimg.com/media/Cojc_Q0WcAAqi_K.jpg,Shetland Sheepdog,12.9,True,
759047813560868866,2016-07-29 15:27:55+00:00,Twitter for iPhone,This is Spencer. He's part of the Queen's Guard. Takes his job very seriously. 11/10 https://t.co/8W5iSOgXfx,"https://twitter.com/dog_rates/status/759047813560868866/photo/1,https://twitter.com/dog_rates/status/759047813560868866/photo/1",11.0,10.0,Spencer,6409.0,1976.0,https://pbs.twimg.com/media/Coit84_VYAEMtLi.jpg,Labrador Retriever,77.85,True,
758854675097526272,2016-07-29 02:40:28+00:00,Twitter for iPhone,"This is Lilli Bee &amp; Honey Bear. Unfortunately, they were both born with no eyes. So heckin sad. Both 11/10 https://t.co/4UrfOZhztW","https://twitter.com/dog_rates/status/758854675097526272/photo/1,https://twitter.com/dog_rates/status/758854675097526272/photo/1,https://twitter.com/dog_rates/status/758854675097526272/photo/1,https://twitter.com/dog_rates/status/758854675097526272/photo/1",11.0,10.0,Lilli,3506.0,884.0,https://pbs.twimg.com/media/Cof-SuqVYAAs4kZ.jpg,Barrow,97.4,False,
758828659922702336,2016-07-29 00:57:05+00:00,Twitter for iPhone,This doggo is just waiting for someone to be proud of her and her accomplishment. 13/10 legendary af https://t.co/9T2h14yn4Q,https://twitter.com/dog_rates/status/758828659922702336/photo/1,13.0,10.0,,11064.0,3775.0,https://pbs.twimg.com/media/Cofmom_VUAA4dRO.jpg,Chesapeake Bay Retriever,48.0,True,doggo
758740312047005698,2016-07-28 19:06:01+00:00,Twitter for iPhone,Meet Boston. He's worried because his tongue won't fit all the way in his mouth. 12/10 it'll be ok deep breaths pup https://t.co/rfWQ4T9iQj,https://twitter.com/dog_rates/status/758740312047005698/photo/1,12.0,10.0,Boston,5667.0,1593.0,https://pbs.twimg.com/media/CoeWSJcUIAAv3Bq.jpg,Chesapeake Bay Retriever,84.85,True,
758474966123810816,2016-07-28 01:31:38+00:00,Twitter for iPhone,This is Brandonald. He accidentally opened the front facing camera. Playing it off rather heckin well. 11/10 https://t.co/uPUAotqQtM,https://twitter.com/dog_rates/status/758474966123810816/photo/1,11.0,10.0,Brandonald,3750.0,987.0,https://pbs.twimg.com/media/Coak48zWAAAhBxV.jpg,Pembroke,54.61,True,
758467244762497024,2016-07-28 01:00:57+00:00,Twitter for iPhone,Why does this never happen at my front door... 165/150 https://t.co/HmwrdfEfUE,https://twitter.com/dog_rates/status/758467244762497024/video/1,165.0,10.0,,4730.0,2177.0,https://pbs.twimg.com/ext_tw_video_thumb/758467147756691456/pu/img/YTNzjRFDSPNXukmM.jpg,Labrador Retriever,43.64,True,
758405701903519748,2016-07-27 20:56:24+00:00,Twitter for iPhone,This is Odie. He falls asleep wherever he wants. Must be nice. 10/10 https://t.co/M9BXCSDVjh,"https://twitter.com/dog_rates/status/758405701903519748/photo/1,https://twitter.com/dog_rates/status/758405701903519748/photo/1,https://twitter.com/dog_rates/status/758405701903519748/photo/1,https://twitter.com/dog_rates/status/758405701903519748/photo/1",10.0,10.0,Odie,5141.0,1877.0,https://pbs.twimg.com/media/CoZl9fXWgAMox0n.jpg,Chesapeake Bay Retriever,70.3,True,
758355060040593408,2016-07-27 17:35:10+00:00,Twitter for iPhone,This is Corey. He's a Portobello Corgicool. Trying to convince you that he's not a hipster. 11/10 yea right Corey https://t.co/NzWUrFZydr,https://twitter.com/dog_rates/status/758355060040593408/photo/1,11.0,10.0,Corey,3345.0,1042.0,https://pbs.twimg.com/media/CoY324eWYAEiDOG.jpg,Pembroke,98.76,True,
758041019896193024,2016-07-26 20:47:17+00:00,Twitter for iPhone,Teagan reads entire books in store so they're free. Loved 50 Shades of Grey (how dare I make that joke so late) 9/10 https://t.co/l46jwv5WYv,https://twitter.com/dog_rates/status/758041019896193024/photo/1,9.0,10.0,,2663.0,368.0,https://pbs.twimg.com/media/CoUaSKEXYAAYsAl.jpg,Bookshop,79.43,False,
757741869644341248,2016-07-26 00:58:34+00:00,Twitter for iPhone,This is Leonard. He hides in bushes to escape his problems. 10/10 relatable af https://t.co/TdyGTcX0uo,"https://twitter.com/dog_rates/status/757741869644341248/photo/1,https://twitter.com/dog_rates/status/757741869644341248/photo/1",10.0,10.0,Leonard,6782.0,3198.0,https://pbs.twimg.com/media/CoQKNY7XYAE_cuX.jpg,Skunk,60.97,False,
757729163776290825,2016-07-26 00:08:05+00:00,Twitter for iPhone,RT @dog_rates: This is Chompsky. He lives up to his name. 11/10 https://t.co/Xl37lQEWd0,"https://twitter.com/dog_rates/status/679062614270468097/photo/1,https://twitter.com/dog_rates/status/679062614270468097/photo/1,https://twitter.com/dog_rates/status/679062614270468097/photo/1,https://twitter.com/dog_rates/status/679062614270468097/photo/1",11.0,10.0,Chompsky,0.0,7762.0,https://pbs.twimg.com/media/CWyD2HGUYAQ1Xa7.jpg,Cash Machine,80.23,False,
757725642876129280,2016-07-25 23:54:05+00:00,Twitter for iPhone,This is Beckham. He fell asleep at the wheel. Very churlish. Looks to have a backpup driver tho. That's good. 11/10 https://t.co/rptsOm73Wr,"https://twitter.com/dog_rates/status/757725642876129280/photo/1,https://twitter.com/dog_rates/status/757725642876129280/photo/1",11.0,10.0,Beckham,4477.0,1191.0,https://pbs.twimg.com/media/CoP7c4bWcAAr55g.jpg,Seat Belt,42.52,False,
757611664640446465,2016-07-25 16:21:11+00:00,Twitter for iPhone,This is Cooper. He tries to come across as feisty but it never works for very long. 12/10 https://t.co/AVks8DjHwB,"https://twitter.com/dog_rates/status/757611664640446465/photo/1,https://twitter.com/dog_rates/status/757611664640446465/photo/1,https://twitter.com/dog_rates/status/757611664640446465/photo/1",12.0,10.0,Cooper,4503.0,1090.0,https://pbs.twimg.com/media/CoOTyXJXEAAtjs9.jpg,Bluetick,82.93,True,
757597904299253760,2016-07-25 15:26:30+00:00,Twitter for iPhone,RT @jon_hill987: @dog_rates There is a cunningly disguised pupper here mate! 11/10 at least. https://t.co/7boff8zojZ,"https://twitter.com/jon_hill987/status/757597141099548672/photo/1,https://twitter.com/jon_hill987/status/757597141099548672/photo/1",11.0,10.0,,0.0,296.0,https://pbs.twimg.com/media/CoOGZjiWAAEMKGx.jpg,Doormat,83.61,False,pupper
757596066325864448,2016-07-25 15:19:12+00:00,Twitter for iPhone,Here's another picture without a dog in it. Idk why you guys keep sending these. 4/10 just because that's a neat rug https://t.co/mOmnL19Wsl,https://twitter.com/dog_rates/status/757596066325864448/photo/1,4.0,10.0,,4264.0,1038.0,https://pbs.twimg.com/media/CoOFmk3WEAAG6ql.jpg,Doormat,84.53,False,
757400162377592832,2016-07-25 02:20:45+00:00,Twitter for iPhone,She walks herself up and down the train to be petted by all the passengers. 13/10 I can't handle this https://t.co/gwKCspY8N2,"https://twitter.com/dog_rates/status/757400162377592832/photo/1,https://twitter.com/dog_rates/status/757400162377592832/photo/1,https://twitter.com/dog_rates/status/757400162377592832/photo/1",13.0,10.0,,14918.0,6730.0,https://pbs.twimg.com/media/CoLTbbzXYAElNM6.jpg,Seat Belt,52.39,False,
757393109802180609,2016-07-25 01:52:43+00:00,Twitter for iPhone,Here's a doggo completely oblivious to the double rainbow behind him. 10/10 someone tell him https://t.co/OfvRoD6ndV,"https://twitter.com/dog_rates/status/757393109802180609/photo/1,https://twitter.com/dog_rates/status/757393109802180609/photo/1,https://twitter.com/dog_rates/status/757393109802180609/photo/1,https://twitter.com/dog_rates/status/757393109802180609/photo/1",10.0,10.0,,5730.0,1708.0,https://pbs.twimg.com/media/CoLNAq6WAAAkmdJ.jpg,Labrador Retriever,78.71,True,doggo
757354760399941633,2016-07-24 23:20:20+00:00,Twitter for iPhone,"This is Devón (pronounced ""Eric""). He forgot how to eat the apple halfway through. Wtf Devón get it together. 8/10 https://t.co/7waRPODGyO","https://twitter.com/dog_rates/status/757354760399941633/photo/1,https://twitter.com/dog_rates/status/757354760399941633/photo/1",8.0,10.0,Devón,4463.0,1397.0,https://pbs.twimg.com/media/CoKqIndWgAAattd.jpg,Italian Greyhound,91.47,True,
756998049151549440,2016-07-23 23:42:53+00:00,Twitter for iPhone,This is Oliver. He's an English Creamschnitzel. The rarest of schnitzels. 11/10 would pet quite firmly https://t.co/qbO5X6dYuj,"https://twitter.com/dog_rates/status/756998049151549440/photo/1,https://twitter.com/dog_rates/status/756998049151549440/photo/1,https://twitter.com/dog_rates/status/756998049151549440/photo/1,https://twitter.com/dog_rates/status/756998049151549440/photo/1",11.0,10.0,Oliver,6186.0,1954.0,https://pbs.twimg.com/media/CoFlsGAWgAA2YeV.jpg,Golden Retriever,67.86,True,
756939218950160384,2016-07-23 19:49:07+00:00,Twitter for iPhone,This is Jax. He is a majestic mountain pupper. Thinks flat ground is for the weak. 12/10 would totally hike with https://t.co/KGdeHuFJnH,https://twitter.com/dog_rates/status/756939218950160384/photo/1,12.0,10.0,Jax,6549.0,1968.0,https://pbs.twimg.com/media/CoEwMXeWEAAaIz5.jpg,Golden Retriever,79.04,True,
756651752796094464,2016-07-23 00:46:50+00:00,Twitter for iPhone,This is Gert. He just wants you to be happy. 11/10 would pat on the head so damn well https://t.co/l0Iwj6rLFW,https://twitter.com/dog_rates/status/756651752796094464/photo/1,11.0,10.0,Gert,4971.0,1275.0,https://pbs.twimg.com/media/CoAqwPTW8AAiJlz.jpg,Pembroke,29.48,True,
756526248105566208,2016-07-22 16:28:07+00:00,Twitter for iPhone,All hail sky doggo. 13/10 would jump super high to pet https://t.co/CsLRpqdeTF,https://twitter.com/dog_rates/status/756526248105566208/photo/1,13.0,10.0,,10263.0,3510.0,https://pbs.twimg.com/media/Cn-4m2CXYAErPGe.jpg,Geyser,99.13,False,
756303284449767430,2016-07-22 01:42:09+00:00,Twitter for iPhone,Pwease accept dis rose on behalf of dog. 11/10 https://t.co/az5BVcIV5I,https://twitter.com/dog_rates/status/756303284449767430/photo/1,11.0,10.0,,3874.0,1089.0,https://pbs.twimg.com/media/Cn7tyyZWYAAPlAY.jpg,Golden Retriever,98.17,True,
756288534030475264,2016-07-22 00:43:32+00:00,Twitter for iPhone,Here's a heartwarming scene of a single father raising his two pups. Downright awe-inspiring af. 12/10 for everyone https://t.co/hfddJ0OiNR,"https://twitter.com/dog_rates/status/756288534030475264/photo/1,https://twitter.com/dog_rates/status/756288534030475264/photo/1,https://twitter.com/dog_rates/status/756288534030475264/photo/1,https://twitter.com/dog_rates/status/756288534030475264/photo/1",12.0,10.0,,43389.0,17380.0,https://pbs.twimg.com/media/Cn7gaHrWIAAZJMt.jpg,Conch,92.56,False,
756275833623502848,2016-07-21 23:53:04+00:00,Twitter for iPhone,When ur older siblings get to play in the deep end but dad says ur not old enough. Maybe one day puppo. All 10/10 https://t.co/JrDAzMhwG9,"https://twitter.com/dog_rates/status/756275833623502848/photo/1,https://twitter.com/dog_rates/status/756275833623502848/photo/1",10.0,10.0,,6312.0,1505.0,https://pbs.twimg.com/media/Cn7U2xlW8AI9Pqp.jpg,Airedale,60.3,True,puppo
755955933503782912,2016-07-21 02:41:54+00:00,Twitter for iPhone,Here's a frustrated pupper attempting to escape a pool of Frosted Flakes. 12/10 https://t.co/GAYViEweWr,https://twitter.com/dog_rates/status/755955933503782912/video/1,12.0,10.0,,7204.0,2828.0,https://pbs.twimg.com/ext_tw_video_thumb/755955658164465664/pu/img/YcjfthN7C3z61GUj.jpg,Pekinese,59.69,True,pupper
755206590534418437,2016-07-19 01:04:16+00:00,Twitter for iPhone,This is one of the most inspirational stories I've ever come across. I have no words. 14/10 for both doggo and owner https://t.co/I5ld3eKD5k,"https://twitter.com/dog_rates/status/755206590534418437/photo/1,https://twitter.com/dog_rates/status/755206590534418437/photo/1,https://twitter.com/dog_rates/status/755206590534418437/photo/1,https://twitter.com/dog_rates/status/755206590534418437/photo/1",14.0,10.0,one,16188.0,5261.0,https://pbs.twimg.com/media/CnsIT0WWcAAul8V.jpg,Web Site,90.67,False,doggo
755110668769038337,2016-07-18 18:43:07+00:00,Twitter for iPhone,This is Watson. He trust falls on command. 13/10 it's elementary... (IG: wat.ki) https://t.co/goX3jewkYN,https://twitter.com/dog_rates/status/755110668769038337/video/1,13.0,10.0,Watson,20881.0,10890.0,https://pbs.twimg.com/ext_tw_video_thumb/755110610942169088/pu/img/3-INz45pSRMkzOEF.jpg,Labrador Retriever,70.9,True,
754874841593970688,2016-07-18 03:06:01+00:00,Twitter for iPhone,RT @dog_rates: This is Rubio. He has too much skin. 11/10 https://t.co/NLOHmlENag,"https://twitter.com/dog_rates/status/679158373988876288/photo/1,https://twitter.com/dog_rates/status/679158373988876288/photo/1",11.0,10.0,Rubio,0.0,7759.0,https://pbs.twimg.com/media/CWza7kpWcAAdYLc.jpg,Pug,27.22,True,
754856583969079297,2016-07-18 01:53:28+00:00,Twitter for iPhone,This is Winnie. She's not a fan of the fast moving air. 11/10 objects in mirror may be more fluffy than they appear https://t.co/FyHrk20gUR,"https://twitter.com/dog_rates/status/754856583969079297/photo/1,https://twitter.com/dog_rates/status/754856583969079297/photo/1,https://twitter.com/dog_rates/status/754856583969079297/photo/1",11.0,10.0,Winnie,6810.0,2469.0,https://pbs.twimg.com/media/CnnKCKNWgAAcOB8.jpg,Golden Retriever,87.24,True,
754747087846248448,2016-07-17 18:38:22+00:00,Twitter for iPhone,This is Keith. He's pursuing a more 2D lifestyle. Idiosyncratic af. 12/10 follow your dreams Keith https://t.co/G9ufksBMlU,https://twitter.com/dog_rates/status/754747087846248448/photo/1,12.0,10.0,Keith,2550.0,511.0,https://pbs.twimg.com/media/CnlmeL3WgAA4c84.jpg,Rotisserie,47.15,False,
754482103782404096,2016-07-17 01:05:25+00:00,Twitter for iPhone,This is Milo. He's currently plotting his revenge. 10/10 https://t.co/ca0q9HM8II,https://twitter.com/dog_rates/status/754482103782404096/video/1,10.0,10.0,Milo,5211.0,1919.0,https://pbs.twimg.com/ext_tw_video_thumb/754481405627957248/pu/img/YY1eBDOlP9QFC4Bj.jpg,Tub,59.68,False,
754449512966619136,2016-07-16 22:55:55+00:00,Twitter for iPhone,This is Dex. He can see into your past and future. Mesmerizing af 11/10 https://t.co/0dYI0Cpdge,https://twitter.com/dog_rates/status/754449512966619136/photo/1,11.0,10.0,Dex,3686.0,722.0,https://pbs.twimg.com/media/CnhXzpvW8AAQ1MB.jpg,Beagle,85.85,True,
754120377874386944,2016-07-16 01:08:03+00:00,Twitter for iPhone,"When you hear your owner say they need to hatch another egg, but you've already been on 17 walks today. 10/10 https://t.co/lFEoGqZ4oA",https://twitter.com/dog_rates/status/754120377874386944/photo/1,10.0,10.0,,7772.0,2317.0,https://pbs.twimg.com/media/CncseIzWgAA4ghH.jpg,Chow,16.89,True,
754011816964026368,2016-07-15 17:56:40+00:00,Twitter for iPhone,This is Charlie. He pouts until he gets to go on the swing. 12/10 manipulative af https://t.co/ilwQqWFKCh,"https://twitter.com/dog_rates/status/754011816964026368/photo/1,https://twitter.com/dog_rates/status/754011816964026368/photo/1",12.0,10.0,Charlie,,,https://pbs.twimg.com/media/CnbJuPoXEAAjcVF.jpg,French Bulldog,60.1,True,
753655901052166144,2016-07-14 18:22:23+00:00,Twitter for iPhone,"""The dogtor is in hahahaha no but seriously I'm very qualified and that tumor is definitely malignant"" 10/10 https://t.co/ULqThwWmLg",https://twitter.com/dog_rates/status/753655901052166144/photo/1,10.0,10.0,,5756.0,2133.0,https://pbs.twimg.com/media/CnWGCpdWgAAWZTI.jpg,Miniature Pinscher,45.61,True,
753420520834629632,2016-07-14 02:47:04+00:00,Twitter for iPhone,Here we are witnessing an isolated squad of bouncing doggos. Unbelievably rare for this time of year. 11/10 for all https://t.co/CCdlwiTwQf,https://twitter.com/dog_rates/status/753420520834629632/video/1,11.0,10.0,,7781.0,3487.0,https://pbs.twimg.com/ext_tw_video_thumb/753420390836346880/pu/img/ZHLvYxSHYuQK3uXi.jpg,Balloon,26.8,False,
753398408988139520,2016-07-14 01:19:12+00:00,Twitter for iPhone,This is Scout. Her batteries are low. 12/10 precious af https://t.co/ov05LIoQJX,https://twitter.com/dog_rates/status/753398408988139520/video/1,12.0,10.0,Scout,5668.0,1869.0,https://pbs.twimg.com/ext_tw_video_thumb/753398183879991296/pu/img/bqFy5Zc_PEk6Mx-B.jpg,Whippet,16.38,True,
753375668877008896,2016-07-13 23:48:51+00:00,Twitter for iPhone,This is Hank. He's mischievous af. Doesn't even know what he was trying to do here. 8/10 quit the shit Hank damn https://t.co/3r7wjfsXHc,https://twitter.com/dog_rates/status/753375668877008896/photo/1,8.0,10.0,Hank,7529.0,2285.0,https://pbs.twimg.com/media/CnSHLFeWgAAwV-I.jpg,Bluetick,36.01,True,
753294487569522689,2016-07-13 18:26:16+00:00,Twitter for iPhone,This is Ace. He's a window washer. One of the best around. 11/10 helpful af https://t.co/sTuRoYfzPv,https://twitter.com/dog_rates/status/753294487569522689/photo/1,11.0,10.0,Ace,3315.0,1021.0,https://pbs.twimg.com/media/CnQ9Vq1WEAEYP01.jpg,Chow,19.48,True,
753026973505581056,2016-07-13 00:43:15+00:00,Twitter for iPhone,Say hello to Tayzie. She's a Barbadian Bugaboop. Seems quite social. A rare quality for a Bugaboop. 10/10 petable af https://t.co/6qF5YZx6OV,"https://twitter.com/dog_rates/status/753026973505581056/photo/1,https://twitter.com/dog_rates/status/753026973505581056/photo/1,https://twitter.com/dog_rates/status/753026973505581056/photo/1,https://twitter.com/dog_rates/status/753026973505581056/photo/1",10.0,10.0,Tayzie,3870.0,945.0,https://pbs.twimg.com/media/CnNKCKKWEAASCMI.jpg,Pembroke,86.85,True,
752917284578922496,2016-07-12 17:27:23+00:00,Twitter for iPhone,This is Grizzie. She's a semi-submerged Bahraini Buttersplotch. Appears alert af. Snazzy tongue. 11/10 would def pet https://t.co/WZ4zzkXXnW,https://twitter.com/dog_rates/status/752917284578922496/photo/1,11.0,10.0,Grizzie,6838.0,1546.0,https://pbs.twimg.com/media/CnLmRiYXEAAO_8f.jpg,German Shepherd,60.93,True,
752682090207055872,2016-07-12 01:52:49+00:00,Twitter for iPhone,Nothing better than a doggo and a sunset. 10/10 majestic af https://t.co/xVSodF19PS,"https://twitter.com/dog_rates/status/752682090207055872/photo/1,https://twitter.com/dog_rates/status/752682090207055872/photo/1",10.0,10.0,,5923.0,1564.0,https://pbs.twimg.com/media/CnIQXdYWgAAnsZZ.jpg,German Shepherd,30.0,True,doggo
752660715232722944,2016-07-12 00:27:52+00:00,Twitter for iPhone,"Hooman used Pokeball
*wiggle*
*wiggle*
Doggo broke free 
10/10 https://t.co/bWSgqnwSHr","https://twitter.com/dog_rates/status/752660715232722944/photo/1,https://twitter.com/dog_rates/status/752660715232722944/photo/1",10.0,10.0,,4314.0,1528.0,https://pbs.twimg.com/media/CnH87L6XYAAF7I_.jpg,Goose,33.93,False,
752519690950500352,2016-07-11 15:07:30+00:00,Twitter for iPhone,Hopefully this puppo on a swing will help get you through your Monday. 11/10 would push https://t.co/G54yClasz2,"https://twitter.com/dog_rates/status/752519690950500352/photo/1,https://twitter.com/dog_rates/status/752519690950500352/photo/1,https://twitter.com/dog_rates/status/752519690950500352/photo/1",11.0,10.0,,7258.0,3385.0,https://pbs.twimg.com/media/CnF8qVDWYAAh0g1.jpg,Swing,100.0,False,puppo
752334515931054080,2016-07-11 02:51:40+00:00,Twitter for iPhone,Here's a doggo trying to catch some fish. 8/10 futile af (vid by @KellyBauerx) https://t.co/jwd0j6oWLE,https://twitter.com/dog_rates/status/752334515931054080/video/1,8.0,10.0,,3763.0,1075.0,https://pbs.twimg.com/ext_tw_video_thumb/752334354492362752/pu/img/uWISPc0YRmhUi9Ju.jpg,Bedlington Terrier,39.92,True,doggo
752309394570878976,2016-07-11 01:11:51+00:00,Twitter for iPhone,RT @dog_rates: Everyone needs to watch this. 13/10 https://t.co/Bb3xnpsWBC,"https://twitter.com/dog_rates/status/675354435921575936/video/1,https://twitter.com/dog_rates/status/675354435921575936/video/1",13.0,10.0,,0.0,15912.0,https://pbs.twimg.com/ext_tw_video_thumb/675354114423808004/pu/img/qL1R_nGLqa6lmkOx.jpg,Upright,30.34,False,
752173152931807232,2016-07-10 16:10:29+00:00,Twitter for iPhone,This is Brody. He's a lifeguard. Always prepared for rescue. 12/10 would fake drown just to get saved by him https://t.co/olDmwNjOy1,"https://twitter.com/dog_rates/status/752173152931807232/photo/1,https://twitter.com/dog_rates/status/752173152931807232/photo/1",12.0,10.0,Brody,5864.0,1800.0,https://pbs.twimg.com/media/CnBBfNuWcAAkOgO.jpg,Labrador Retriever,52.77,True,
751937170840121344,2016-07-10 00:32:46+00:00,Twitter for iPhone,This is Ruby. Her ice cube is melting. She doesn't know what to do about it. 11/10 https://t.co/Vfc3eAFl2q,https://twitter.com/dog_rates/status/751937170840121344/photo/1,11.0,10.0,Ruby,5105.0,1299.0,https://pbs.twimg.com/media/Cm9q2d3XEAAqO2m.jpg,Lakeland Terrier,42.42,True,
751830394383790080,2016-07-09 17:28:29+00:00,Twitter for iPhone,This is Tucker. He's very camera shy. 12/10 would give stellar belly rubs to https://t.co/BJRsxuLF1w,"https://twitter.com/dog_rates/status/751830394383790080/photo/1,https://twitter.com/dog_rates/status/751830394383790080/photo/1,https://twitter.com/dog_rates/status/751830394383790080/photo/1",12.0,10.0,Tucker,5717.0,1907.0,https://pbs.twimg.com/media/Cm8JwBqW8AAFOEn.jpg,Chow,70.36,True,
751598357617971201,2016-07-09 02:06:27+00:00,Twitter for iPhone,This is Toby. A cat got his tongue. 13/10 adorable af https://t.co/fHQrBKYSLC,"https://twitter.com/dog_rates/status/751598357617971201/photo/1,https://twitter.com/dog_rates/status/751598357617971201/photo/1,https://twitter.com/dog_rates/status/751598357617971201/photo/1,https://twitter.com/dog_rates/status/751598357617971201/photo/1",13.0,10.0,Toby,7802.0,2988.0,https://pbs.twimg.com/media/Cm42t5vXEAAv4CS.jpg,Toy Poodle,75.78,True,
751583847268179968,2016-07-09 01:08:47+00:00,Twitter for iPhone,Please stop sending it pictures that don't even have a doggo or pupper in them. Churlish af. 5/10 neat couch tho https://t.co/u2c9c7qSg8,https://twitter.com/dog_rates/status/751583847268179968/photo/1,5.0,10.0,,4322.0,1075.0,https://pbs.twimg.com/media/Cm4phTpWcAAgLsr.jpg,Dalmatian,86.83,True,doggo
751538714308972544,2016-07-08 22:09:27+00:00,Twitter for iPhone,This is Max. She has one ear that's always slightly more alert than the other. 10/10 wonky af https://t.co/5eJg69G8vY,"https://twitter.com/dog_rates/status/751538714308972544/photo/1,https://twitter.com/dog_rates/status/751538714308972544/photo/1,https://twitter.com/dog_rates/status/751538714308972544/photo/1",10.0,10.0,Max,4958.0,1235.0,https://pbs.twimg.com/media/Cm4AeG8XEAAulD2.jpg,Labrador Retriever,51.63,True,
751456908746354688,2016-07-08 16:44:23+00:00,Twitter for iPhone,Here's a pupper that's very hungry but too lazy to get up and eat. 12/10 (vid by @RealDavidCortes) https://t.co/lsVAMBq6ex,https://twitter.com/dog_rates/status/751456908746354688/video/1,12.0,10.0,,3168.0,983.0,https://pbs.twimg.com/ext_tw_video_thumb/751456786360725504/pu/img/hWqfIQ29A0cBv6f_.jpg,Golden Retriever,71.44,True,pupper
751251247299190784,2016-07-08 03:07:09+00:00,Twitter for iPhone,This is Gilbert. He's being chased by a battalion of miniature floof cows. 10/10 we all believe in you Gilbert https://t.co/wayKZkDRTG,https://twitter.com/dog_rates/status/751251247299190784/video/1,10.0,10.0,Gilbert,12319.0,5762.0,https://pbs.twimg.com/ext_tw_video_thumb/751250895690731520/pu/img/eziHbU1KbgZg-ijN.jpg,Walker Hound,17.89,True,
751205363882532864,2016-07-08 00:04:50+00:00,Twitter for iPhone,"""This photographer took pics of her best friend before and after she told them they were beautiful"" 12/10 https://t.co/510gJW9fsy","https://twitter.com/dog_rates/status/751205363882532864/photo/1,https://twitter.com/dog_rates/status/751205363882532864/photo/1",12.0,10.0,,6220.0,1778.0,https://pbs.twimg.com/media/CmzRRY1WcAEoxwY.jpg,Labrador Retriever,94.72,True,
751132876104687617,2016-07-07 19:16:47+00:00,Twitter for iPhone,This is Cooper. He's just so damn happy. 10/10 what's your secret puppo? https://t.co/yToDwVXEpA,"https://twitter.com/dog_rates/status/751132876104687617/photo/1,https://twitter.com/dog_rates/status/751132876104687617/photo/1",10.0,10.0,Cooper,4985.0,1278.0,https://pbs.twimg.com/media/CmyPXNOW8AEtaJ-.jpg,Labrador Retriever,92.94,True,puppo
